id	old_slug	slug	name	birth_year	death_year	status	merged_into_person_id	review_result	evidence
d7db4a9d-fd0a-43d4-b151-205aad49b6b6	suzuki-ryuichi	suzuki-ryuichi	鈴木 隆一	1977		active		修正	https://id.ndl.go.jp/auth/ndlna/00909324
ff84fed6-e586-4b16-8e12-b7f0e85a3696	p-1qsdo77	p-1qsdo77	二谷 国松	1888	1960	active		修正	https://id.ndl.go.jp/auth/ndlna/001202351
3e80af8b-4da6-49a9-90e8-68d4c686eceb	takashima-yoko	takashima-yoko	高島 葉子			active		変更なし・全項目確認済みを意味しない	—
54da4f9e-97f1-4265-8739-ad99f3544d74	p-kjevsf	p-kjevsf	高野 繁廣			active		変更なし・全項目確認済みを意味しない	—
ed20974a-939d-40d2-9880-574293ab412d	p-1vg5icr	p-1vg5icr	西島 てる		1988	active		変更なし・全項目確認済みを意味しない	—
6b403ce1-dbb2-4725-883b-5dc4c8660b22	takahashi-nori	takahashi-nori	高橋 規			active		変更なし・全項目確認済みを意味しない	—
2998540c-eeaa-4fec-ab4b-98b2a78b35b5	anetai-masaki	anetai-masaki	姉帯 正樹			active		変更なし・全項目確認済みを意味しない	—
eac8130b-b929-4847-bbb9-391741305f89	p-zxb1g8	p-zxb1g8	若林 和夫			active		変更なし・全項目確認済みを意味しない	—
532e1828-564c-42eb-868d-8e207326790f	nojiri-hoei	nojiri-hoei	野尻 抱影	1885	1977	active		変更なし・全項目確認済みを意味しない	—
852ea205-f3e5-4712-835f-6e677aba1c12	p-79rn4z	p-79rn4z	北尾 浩一	1953		active		修正	https://id.ndl.go.jp/auth/ndlna/00214876
0849cc31-9377-4205-8fae-ad849e3b89e0	p-15p7dwk	p-15p7dwk	鈴木 邦輝	1954		active		修正	https://id.ndl.go.jp/auth/ndlna/00107254
f98a4a7a-b930-4fa6-b9ba-2538c4ea698e	ito-hiromitsu	ito-hiromitsu	伊藤 裕満			active		変更なし・全項目確認済みを意味しない	—
fe52d5ca-c021-421d-89b5-3d8c57d31541	mae-masanao	mae-masanao	前 正七生			active		変更なし・全項目確認済みを意味しない	—
6be82fee-e174-4ea6-8406-a247f260e253	muraki-miyuki	muraki-miyuki	村木 美幸			active		変更なし・全項目確認済みを意味しない	—
6c346d82-890f-4cbe-80a1-ee57de3c558e	p-11firet	p-11firet	若園 雄志郎			active		変更なし・全項目確認済みを意味しない	—
10819f34-aa51-4890-bdfc-bc37842461af	inaba-katsuo	inaba-katsuo	因幡 勝雄	1937		active		修正	https://id.ndl.go.jp/auth/ndlna/00324985
67877f6c-d32b-4379-ba9a-6aecd1c57a68	kido-shirabe	kido-shirabe	木戸 調			active		変更なし・全項目確認済みを意味しない	—
0a8810d4-fa33-483c-b6f1-ccd1e733a08c	p-1cy2d4k	p-1cy2d4k	小川 広			active		変更なし・全項目確認済みを意味しない	—
30dec08d-0659-4a50-b1e0-9a8154f0d119	p-1i361g2	p-1i361g2	小柳 誠之			active		変更なし・全項目確認済みを意味しない	—
02adb55d-5e02-42fd-a2c3-20a3845d9ed7	p-11o400v	p-11o400v	杉山 泰子			active		変更なし・全項目確認済みを意味しない	—
67ee5c9e-2a8f-472a-9b87-eac03726df1d	p-3kz7ca	p-3kz7ca	南 収			active		変更なし・全項目確認済みを意味しない	—
54e65c18-e296-43a9-b099-c83969bdd822	sekine-tatsuhito	sekine-tatsuhito	関根 達人	1965		active		修正	https://id.ndl.go.jp/auth/ndlna/00911260
02ccc344-7ca4-4acf-b5c7-f26cdea150a8	p-1vdwlmy	p-1vdwlmy	青木 愛子	1914	1995	active		修正	https://id.ndl.go.jp/auth/ndlna/00136781
21ac75ae-39ef-4808-9ec2-ca71d3da15f3	p-1llynl7	p-1llynl7	長井 博	1943		active		修正	https://id.ndl.go.jp/auth/ndlna/00137684
f0a9146c-d1c0-496e-99f9-3d092b34a8f7	p-1bj2gjr	p-1bj2gjr	前沢 卓	1946		active		修正	https://id.ndl.go.jp/auth/ndlna/001205893
d766d348-3983-41fb-962e-081644ffce9c	sato-naotaro	sato-naotaro	佐藤 直太郎			active		変更なし・全項目確認済みを意味しない	—
fd31d5b6-ed36-470b-ab6c-d8b8e67bab9a	p-e80k7j	p-e80k7j	千葉 伸彦			active		変更なし・全項目確認済みを意味しない	—
8db7a2da-5035-4568-9a7f-c34206d4ed9c	p-smb1hw	p-smb1hw	能登 千織			active		変更なし・全項目確認済みを意味しない	—
dde3acd8-fd9d-4e61-afd4-03e715172c6f	p-mhjk5r	p-mhjk5r	白老町 (北海道)			active		変更なし・全項目確認済みを意味しない	—
a1737947-faa6-450c-8ea8-00d02a18a039	p-7gxsyg	p-7gxsyg	北嶋 由紀			active		変更なし・全項目確認済みを意味しない	—
2e33ec3e-78c6-4533-8405-dc55eed2516b	p-1babm4k	p-1babm4k	兼俊明夫			active		変更なし・全項目確認済みを意味しない	—
ae85d025-a981-4def-b176-2be279002198	kimura-jun	kimura-makoto	木村 純	1950		active		修正	https://id.ndl.go.jp/auth/ndlna/00682648 | https://www.hup.gr.jp/items/65002265 | https://www.hup.gr.jp/items/65002265
3f9a74f9-9634-42fa-84d4-1ae367015c91	fukuoka-itoko	fukuoka-itoko	福岡 イト子	1933		active		修正	https://id.ndl.go.jp/auth/ndlna/00412449
5e8bc1ed-fbc3-44fb-ad84-0068bf2ffdf5	uchida-junko	uchida-junko	内田 順子	1967		active		修正	https://id.ndl.go.jp/auth/ndlna/00805320
81e1447a-b890-4351-ac4e-2f29ea707d81	p-17ykr4g	p-17ykr4g	蓑島 栄紀	1972		active		修正	https://id.ndl.go.jp/auth/ndlna/00864627
5e2aebb7-a63c-4dec-911e-51d709cb4532	segawa-takuro	segawa-takuro	瀬川 拓郎	1958		active		変更なし・全項目確認済みを意味しない	—
923c25bf-f95a-4c50-bac0-317b1a51b8fd	p-1b2n8qc	p-1b2n8qc	中野 巴			merged	d9669d8f-2b4c-4386-a06d-57b815427445	統合	—
241c9d78-5bcc-49eb-a871-6bce49e8f53d	p-125jcv5	p-125jcv5	野崎 剛毅			active		変更なし・全項目確認済みを意味しない	—
31047405-7036-46af-abd8-fd180b243c47	c	c	マーハ ジョン C.			merged	0bcaaa3b-0eb8-4703-86d1-60754961b2a7	統合	—
d3c993b3-91ee-4d6a-b777-ba7c93754c30	p-xgwq0d	p-xgwq0d	保健体育専攻音楽分野			active		変更なし・全項目確認済みを意味しない	—
2e587af6-1a31-4d15-b8ea-4a244d2ccb22	august-pfizmaier	august-pfizmaier	August Pfizmaier	1808	1887	active		変更なし・全項目確認済みを意味しない	—
b3e69dbf-6fbb-45fa-935f-c4a4df32a2cc	hidezo-yamada	hidezo-yamada	山田 秀三	1899	1992	active		変更なし・全項目確認済みを意味しない	—
6a935ba7-7980-4f42-a7b7-3ee9fb19cd6d	shichiro-murayama	shichiro-murayama	村山 七郎	1908	1995	active		変更なし・全項目確認済みを意味しない	—
c8596e30-23c5-4440-ae9f-2592d8e0fdf5	waseda-daigaku-gogaku-kyoiku-kenkyujo	waseda-daigaku-gogaku-kyoiku-kenkyujo	Waseda Daigaku. Gogaku Kyōiku Kenkyūjo			active		変更なし・全項目確認済みを意味しない	—
168b7c02-a09b-4eec-a1c2-d69bb7107f03	masafumi-sakakihara	masafumi-sakakihara	Masafumi Sakakihara			merged	2b9c900d-0279-4f3f-a2e0-661b9933ada2	統合	—
3e044b42-0f73-406b-93b3-51372d4c1a48	tomizo-taisho	tomizo-taisho	Tomizo Taisho		1999	merged	43f4ef4e-6268-4ff2-ba12-89e57cdcf997	統合	—
23792a48-4402-450b-b48f-8fc419b7128d	genzo-sarashina	genzo-sarashina	更科 源蔵	1904	1985	active		変更なし・全項目確認済みを意味しない	—
a08de047-97b4-4b9f-837d-933c1a013bd8	p-1r1qwie	p-1r1qwie	川村 正一			active		変更なし・全項目確認済みを意味しない	—
5058d85d-51e0-4c9e-838f-48e2371a68c2	fukuda-kichijiro	fukuda-kichijiro	福田 吉次郎	1917		active		修正	https://id.ndl.go.jp/auth/ndlna/00216783
6dc22672-3217-4dbf-825e-30b719a6b683	yuasa-tadashi	yuasa-tadashi	湯淺 正			active		変更なし・全項目確認済みを意味しない	—
193a34fe-48cb-4052-abb6-d2ea8140e7db	notoya-enkichi	notoya-enkichi	能登屋 円吉	1811		active		変更なし・全項目確認済みを意味しない	—
de6adb69-2139-494d-bc08-5125c24d76de	ohguri-hiroshi	ohguri-hiroshi	大栗 裕	1918	1982	active		変更なし・全項目確認済みを意味しない	—
0707268b-35b5-4c66-b6c7-6ec9e71d5b7e	p-1gpzz1i	p-1gpzz1i	畑佐 満			active		変更なし・全項目確認済みを意味しない	—
8226d933-28b5-40d1-afef-ec7179819db5	p-1to67i7	p-1to67i7	佐藤 忠悦	1940		active		修正	https://id.ndl.go.jp/auth/ndlna/00899899
6948b86f-bb7d-40e9-8bee-00e938eb7f12	akasaka-norio	akasaka-norio	赤坂 憲雄	1953		active		変更なし・全項目確認済みを意味しない	—
c9111211-c4e8-4e6c-bd49-173177370044	kato-tetsusaburo	kato-tetsusaburo	加藤 鉄三郎			active		変更なし・全項目確認済みを意味しない	—
325d64d1-e26e-4423-971f-cfacd905b349	p-1fjb2l0	p-1fjb2l0	池田 実			active		変更なし・全項目確認済みを意味しない	—
591f2280-9786-42a0-af33-c8605c828c4b	fukuda-tomoyuki	fukuda-tomoyuki	福田 友之	1947	2021	active		修正	https://id.ndl.go.jp/auth/ndlna/01142584
9fb5f3f8-e42a-4e41-9081-a87db71f1339	ono-susumu	ono-susumu	大野 晋	1919	2008	active		変更なし・全項目確認済みを意味しない	—
60613378-2b16-4215-9418-c139e9d32c9e	akiba-minoru	akiba-minoru	秋葉 實	1926	2015	active		変更なし・全項目確認済みを意味しない	—
e752717a-aeef-485b-a32d-d93a1f21853c	uchida-minoru	uchida-minoru	内田 実	1927		active		変更なし・全項目確認済みを意味しない	—
f0d6e981-ef2e-4e06-ab77-032c5b910018	p-14d41fh	p-14d41fh	堺谷 美香			active		変更なし・全項目確認済みを意味しない	—
476e8292-d0e2-434f-82e8-269507438f09	p-165tq3u	p-165tq3u	春木 まり子			active		変更なし・全項目確認済みを意味しない	—
b29cc571-c0cd-45ae-b978-f5575d16cbee	yamanaka-jota	yamanaka-jota	山中 襄太	1895	1996	active		変更なし・全項目確認済みを意味しない	—
b42e2eac-4c96-475b-a9d1-0e1e7e6444c2	p-12ak29f	p-12ak29f	高野 三代作			active		変更なし・全項目確認済みを意味しない	—
21e815b1-0800-4d18-a866-41fa6eb06ccc	murakami-keiji	murakami-keiji	村上 啓司			active		変更なし・全項目確認済みを意味しない	—
5e0187e6-d609-458a-8a76-b94148df04c5	watanabe-shigeru	watanabe-shigeru	渡辺 茂	1913		active		修正	https://id.ndl.go.jp/auth/ndlna/00091030
01ec4aea-5d03-4e38-97b8-a4ef6bbee240	akagi-sanpei	akagi-sanpei	赤木 三兵	1909		active		修正	https://id.ndl.go.jp/auth/ndlna/00000892
eb4fd8ed-a136-4cd0-9b0b-408679b14fbb	kita-sadakichi	kita-sadakichi	喜田 貞吉	1871	1939	active		変更なし・全項目確認済みを意味しない	—
c2f75fe6-7be1-443c-a06e-36c52b971d9b	sonota-yoshio	sonota-yoshio	其田 良雄			active		変更なし・全項目確認済みを意味しない	—
47114b94-e6f2-441c-9a8b-3e91b1ba66e7	p-1fmpqxw	p-1fmpqxw	上原 正道			active		変更なし・全項目確認済みを意味しない	—
5aa4497d-2d0b-48e4-ae04-5262be09844b	todome-seiji	todome-seiji	留目 政治			active		変更なし・全項目確認済みを意味しない	—
762ffdea-176d-4e42-8a80-d585c7ba99c4	p-1s1xuvx	p-1s1xuvx	河野 本道選			merged	d7cb13c4-9a3d-4bfb-beb5-5264a6fcc1e1	統合	—
c57c5893-d635-4f8f-8f3b-0840c25da2f4	sakurai-kiyohiko	sakurai-kiyohiko	桜井 清彦	1922	2010	active		変更なし・全項目確認済みを意味しない	—
36b7091b-e752-456d-bd96-05949d92846b	shinmura-izuru	shinmura-izuru	新村 出	1876	1967	active		変更なし・全項目確認済みを意味しない	—
bb05837e-3f62-44df-b4e6-76bd72ba295f	kiyono-kenji	kiyono-kenji	清野 謙次	1885	1955	active		変更なし・全項目確認済みを意味しない	—
87ef8a6d-201d-4798-b295-78600e593a00	p-3u7nms	p-3u7nms	袖上生			active		変更なし・全項目確認済みを意味しない	—
a25e6419-3351-4250-a9e8-ec495210a84d	matsui-tsuneyuki	matsui-tsuneyuki	松井 恒幸	1928	1982	active		修正	https://id.ndl.go.jp/auth/ndlna/00103410
db61a674-86a4-4548-9602-85e8f038e6fd	nakajima-riichiro	nakajima-riichiro	中島 利一郎	1884	1959	active		変更なし・全項目確認済みを意味しない	—
40900782-eb33-48ee-b126-153053dc71f9	matsuura-takeshiro	matsuura-takeshiro	松浦 武四郎	1818	1888	active		変更なし・全項目確認済みを意味しない	—
f83903ec-0976-49c2-bebc-d03c8793822d	p-1iix9fs	p-1iix9fs	ジョン・バチラー		1944	merged	d4ff530a-f922-40d7-8bdf-69b9c5a5bf29	統合	—
847ac1e9-1107-4e36-af20-f94529a6c186	fujii-naoharu	fujii-naoharu	藤井 尚治	1921	1997	active		変更なし・全項目確認済みを意味しない	—
66f8e556-b8ad-4f10-8980-1b1e062b3038	p-1r6enj9	p-1r6enj9	岡部 方幾			active		変更なし・全項目確認済みを意味しない	—
376b3cb8-cf9d-420d-b9bb-3754d0a4aa12	oni-haruto	oni-haruto	鬼 春人			active		変更なし・全項目確認済みを意味しない	—
e9611f23-ddf6-47e5-80aa-445af5f3bebe	kishimoto-suigetsu	kishimoto-suigetsu	岸本 翠月	1908	1979	active		修正	https://id.ndl.go.jp/auth/ndlna/00031847
4443b699-db03-4018-b7a3-1f4432edc350	yoshihara-katsumi	yoshihara-katsumi	吉原 克己			active		変更なし・全項目確認済みを意味しない	—
8fae391c-3516-4a16-911d-a38111661668	p-1b9d5u9	p-1b9d5u9	鏡味 完二	1909	1963	active		変更なし・全項目確認済みを意味しない	—
6d89ce52-e6a2-4ec6-b77a-859f383777c0	p-1pw3zjc	p-1pw3zjc	伊藤 初太郎			active		変更なし・全項目確認済みを意味しない	—
2d8f798c-7468-4ce4-ad25-02a3f169bfc5	p-1q8kgfm	p-1q8kgfm	帝国学士院			active		変更なし・全項目確認済みを意味しない	—
d68c3c19-7ba0-4c2a-81f7-4c04833f1e4f	p-10qepje	p-10qepje	金田一京助 [著]		1971	merged	293ae8ef-ebce-41ac-9f67-b95d61208d9b	統合	—
abb847e1-78f1-49f9-a9b7-c0258435ec12	toru-asai	toru-asai	浅井 亨	1930	2006	active		変更なし・全項目確認済みを意味しない	—
f1f7d229-f012-453c-90fb-6260bbae629a	tjeerd-de-graaf	tjeerd-de-graaf	Tjeerd de Graaf			active		変更なし・全項目確認済みを意味しない	—
d924b7cf-2045-4dfc-a15b-545913d23cb7	p-1coy4an	p-1coy4an	ナリタ シュウイチ			merged	b15c40b5-0e07-4bba-8919-97f31123a583	統合	—
400b7a55-022d-44a4-afe4-4e657b1b82a2	p-1e99429	p-1e99429	東 俊佑			active		変更なし・全項目確認済みを意味しない	—
9a835b0f-5360-4f0b-bf0a-74c6a429f64f	kato-masaru	kato-masaru	加藤克	1972		active		修正	https://id.ndl.go.jp/auth/ndlna/001118815
6836afcf-34a6-4425-8e3b-22b83cec6e60	kaizawa-toru	kaizawa-toru	貝澤徹	1958		active		変更なし・全項目確認済みを意味しない	—
a0c1a1e1-e392-40f9-8aee-014c68a8db09	mizushima-miki	mizushima-miki	水島未記			active		変更なし・全項目確認済みを意味しない	—
1198a19b-9b92-421f-867d-4ca678f8de89	p-3x3ob	p-3x3ob	北原			merged	a23b3810-dfd6-4cb4-a732-92456c4b9d33	統合	—
53a02f27-704f-4db5-8d42-51d2c44dbb26	p-33mypx	p-33mypx	モコットゥナㇱ			merged	a23b3810-dfd6-4cb4-a732-92456c4b9d33	統合	—
b08fe51a-0569-478e-ade3-a4d4337989fb	amano-tetsuya	amano-tetsuya	天野 哲也	1947		active		変更なし・全項目確認済みを意味しない	—
d36f6195-f2c5-430f-b340-f8a0b26ed4a0	p-1fu17q9	p-1fu17q9	多氣志樓主人			merged	40900782-eb33-48ee-b126-153053dc71f9	統合	—
3bad1622-0703-4580-acab-66a6fb68350f	saito-hiroyuki	saito-hiroyuki	斎藤博之	1919	1987	active		変更なし・全項目確認済みを意味しない	—
106066a5-0b7e-4164-9492-5b5d3acf6817	nishiyama-shimako	nishiyama-shimako	西山 史真子	1964		active		修正	https://id.ndl.go.jp/auth/ndlna/00533241
bcf5125a-d937-43ee-9c9d-2a3c9e543e73	sasaki-kan	sasaki-kan	佐々木 冠	1966		active		変更なし・全項目確認済みを意味しない	—
b6837476-49bf-425c-8f75-033062c3e80d	p-a9jl3o	p-a9jl3o	Йоситака ТЭРАДА			merged	4b340b14-ddbc-463e-8eab-70cd2f84156b	統合	—
d88e9419-f3b9-4810-b32a-1b7417e51f5f	p-1x34rk8	p-1x34rk8	Сэцухико ЯСУДА			merged	6daa2528-dd8d-4c97-abe1-26e202c2a4d7	統合	—
36115ffa-2416-46fe-ae4b-1c78ee4d2d80	p-187swy5	p-187swy5	Осипова Марина Викторовна			active		変更なし・全項目確認済みを意味しない	—
e6e00733-9ae3-4861-9e99-362f43335e1f	p-6yv07m	p-6yv07m	Гафорова Тахмина Сатторовна			active		変更なし・全項目確認済みを意味しない	—
6132d0f1-9db1-4642-a340-934403d0795d	p-z77k06	p-z77k06	Хакимов Насим Саъдуллоевич			active		変更なし・全項目確認済みを意味しない	—
825038a5-e7f3-4ee9-b769-7efc99e03e93	p-1y2rjz2	p-1y2rjz2	Валиев Джамшед Абдурасулович			active		変更なし・全項目確認済みを意味しない	—
8f6905aa-39c8-4f20-9d21-b58e9f34aa8f	p-h6ymt5	p-h6ymt5	Каримова Шарифхуджа			active		変更なし・全項目確認済みを意味しない	—
4d17f016-7955-457c-ad6c-2f92e9579ea9	p-bywmz3	p-bywmz3	Имамбердиева Саломат Менгликуловна			active		変更なし・全項目確認済みを意味しない	—
5888dcb5-b81e-4ed7-ade9-631f0d5806c2	p-9v6b8s	p-9v6b8s	Мирниёзов А. К.			active		変更なし・全項目確認済みを意味しない	—
8a4c3728-de5b-4e51-a501-25eb021f69af	george-john-simeon	george-john-simeon	George John Simeon			active		変更なし・全項目確認済みを意味しない	—
b4f53bce-7515-45cd-b25e-4309e704e6a7	p-6ghjis	p-6ghjis	北原次郎太	1976		merged	a23b3810-dfd6-4cb4-a732-92456c4b9d33	変更なし・全項目確認済みを意味しない	—
6e592a9d-dbe5-4a5a-bf3e-e54bb734e15f	p-12ywow8	p-12ywow8	金成 マツ	1875	1961	merged	17d69e99-6f9d-42c1-844a-becf082fd5cb	変更なし・全項目確認済みを意味しない	—
33ccb1ac-5b5b-4f01-af86-9a373365a1b5	p-1m0sdnz	p-1m0sdnz	山田 秀三	1899	1992	merged	b3e69dbf-6fbb-45fa-935f-c4a4df32a2cc	変更なし・全項目確認済みを意味しない	—
cbba5a25-9c50-4926-a3e6-d70e28a4603a	p-14h09wv	p-14h09wv	更科 源蔵	1904	1985	merged	23792a48-4402-450b-b48f-8fc419b7128d	変更なし・全項目確認済みを意味しない	—
24275d39-4816-4c2d-9fc5-ae6da65c36fa	p-14dam0m	p-14dam0m	栗原 登一	1930	2009	merged	a088e177-7cb5-4a76-8e5f-c78a867e1baf	変更なし・全項目確認済みを意味しない	—
f6a8a8a1-5777-42d2-be2b-31d90adbda29	p-1oqavzn	p-1oqavzn	金沢 庄三郎	1872	1967	merged	95c64a51-1e6f-41b1-b898-7c50496e0550	変更なし・全項目確認済みを意味しない	—
93948183-45a4-4347-9ff6-de5041c4aecb	p-1myvkr1	p-1myvkr1	山辺 安之助	1867	1923	merged	dc9b0aef-b30a-4df8-a0d4-b728b81c53a9	変更なし・全項目確認済みを意味しない	—
fe3f535a-c426-4e71-b1c5-156a1db906c9	p-1ril0bu	p-1ril0bu	河原 達也	1964		merged	a36ce639-3995-4a65-89f0-03335e80bdbf	変更なし・全項目確認済みを意味しない	—
a320160b-a234-4a05-8b4f-dd9166bc3904	p-11tm1i0	p-11tm1i0	村山 七郎	1908	1995	merged	6a935ba7-7980-4f42-a7b7-3ee9fb19cd6d	変更なし・全項目確認済みを意味しない	—
8c7bea5c-9851-49e9-9ab8-c7a6cd854145	p-1fhspjb	p-1fhspjb	浅井 亨	1930	2006	merged	abb847e1-78f1-49f9-a9b7-c0258435ec12	変更なし・全項目確認済みを意味しない	—
b74f9891-5ccd-4803-b2e2-9dd5f860e042	p-73vdv3	p-73vdv3	前田 耕司	1964		merged	c922028a-252b-40d9-a788-a331dace8cf8	変更なし・全項目確認済みを意味しない	—
5b78673e-678a-4257-9af8-aa4ccd1c6023	p-b9qpuy	p-b9qpuy	加藤 博文	1966		merged	215203d9-755f-44f8-afab-3b6b571818bf	変更なし・全項目確認済みを意味しない	—
6d1b98ef-1eee-488b-ac8c-eaee9ccb7b54	p-mp1g3v	p-mp1g3v	鳥居 龍藏	1870	1953	merged	8b75fc9b-a13a-4f24-be5d-61cdad999111	変更なし・全項目確認済みを意味しない	—
ea2f39fc-0f74-42e7-b762-cf22cc709e65	p-1rc07us	p-1rc07us	高倉 新一郎	1902	1990	merged	b2f638b8-7c2a-4042-84ed-488a80360eb8	変更なし・全項目確認済みを意味しない	—
7f81418d-9689-4b15-a7c9-20b3a01737b9	p-zu0j3h	p-zu0j3h	荻原 眞子			merged	31844ad0-3d6c-4cae-8d17-17d3596c041e	変更なし・全項目確認済みを意味しない	—
3990142d-10e8-42ba-9f64-f5840a32c334	p-13nud53	p-13nud53	栃内 香次	1939		merged	2f463c17-f401-46b4-8f09-8fc577726cb6	変更なし・全項目確認済みを意味しない	—
ce4a0ddb-5940-443b-b145-123f187a6dc2	p-f2z1gj	p-f2z1gj	横山 むつみ	1948	2016	merged	f686ecab-4316-4eea-8300-9ec0c232530f	変更なし・全項目確認済みを意味しない	—
f6619285-6c07-47b1-b99c-625c57b8e356	p-1fjdt0a	p-1fjdt0a	宇梶 静江	1933		merged	bfa4153c-9cbc-4544-bb88-1e01f1a88446	変更なし・全項目確認済みを意味しない	—
9216adde-6ea4-4eff-b074-6ee8c9fe6cbe	p-1xtz98	p-1xtz98	河野 広道	1905	1963	merged	0d6784a9-b15c-4304-be27-86b7b3c7a697	変更なし・全項目確認済みを意味しない	—
0e49dfc0-e728-43be-aa30-caab0c350830	p-bmjmr7	p-bmjmr7	谷本 一之	1932	2009	merged	1b49c0af-f7b5-40ed-b69e-08e690ae2d9a	変更なし・全項目確認済みを意味しない	—
9b19ea49-21b4-473f-8aa3-cf31a07506c9	p-12c82fl	p-12c82fl	和田 文治郎		1958	merged	eebd3cfc-253a-417b-a15c-ad3dd61dcabb	変更なし・全項目確認済みを意味しない	—
32cbfcfb-b74a-4488-a172-3617eb1c99b9		sato-genrokuro	佐藤 玄六郎			active		追加	—
0439bd97-a64f-4d53-9a82-4eaa3b824183		ishida-hajime-ainu-language	石田 肇			active		追加	—
c0dc9fe1-1759-4cb9-96aa-44e996abe2f3		sato-yuuka	Yuuka Sato			active		追加	—
9884bcb8-53d0-49e7-9d91-fa42c87aae5f		sasaki-kazuyoshi	Kazuyoshi Sasaki			active		追加	—
2d0df511-e9e9-4788-9f6e-0e83ccb224ff		dixon-j-m	ジェームズ・メイン・ディクソン	1856	1933	active		追加	—
